User ID,Word,Associative Bias,Alternative,biased_word_context,adversarial_word_context,masked_prompt,target,incorrect,test_type,choiceA,choiceB,target_col,Please select the best answer to fill in the blank.
EZCVAWE2HAMP,pet food,available,unavailable,happy,hungry,Tonight Mike's pets would be happy. The pet food is _____.,available,unavailable,1,unavailable,available,choiceB,{{choiceB}}
3MMFR6RXMZM2,quad,circular,rectangular,next,across,The dorms had rooms across from each other. The quad is _____.,rectangular,circular,2,circular,rectangular,choiceB,{{choiceB}}
3MMFR6RXMZM2,chessboard,flat,ununiform ,even,raised,The squares on the chessboard were even. The chessboard is _____.,flat,ununiform ,1,ununiform ,flat,choiceB,{{choiceA}}
VNAQPVX4R36A,scallop,amphibious,mollusk-like,land,coral,The scallop is alive on land. The scallop is _____.,amphibious,mollusk-like,1,mollusk-like,amphibious,choiceB,{{choiceA}}
FPMCK2P37RW2,golf club,private,public,club,street,The golf club was allowing people from the street the other day. The golf club is _____.,public,private,2,private,public,choiceB,{{choiceB}}
EZCVAWE2HAMP,strap,elastic,inflexible,bra,seatbelt,The strap was part of a bra. The strap is _____.,elastic,inflexible,1,inflexible,elastic,choiceB,{{choiceB}}
FPMCK2P37RW2,fudge,edible,inedible,refrigerator,trash,Emily left the fudge in the refrigerator overnight. The fudge is _____.,edible,inedible,1,inedible,edible,choiceB,{{choiceB}}
XH7FWCGRRXDJ,walnut,edible,inedible,nutty,rancid,The walnut smelled rancid. The walnut is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
FWD4Z73KK6F6,tripod,portable,nailed,swift,obstructed,Rupert's picking up of the tripod was obstructed. The tripod is _____.,nailed,portable,2,portable,nailed,choiceB,{{choiceB}}
3MMFR6RXMZM2,spider web,artificial,real,arranged,fled,Ricky fled the spider web. The spider web is _____.,real,artificial,2,real,artificial,choiceA,{{choiceA}}
XH7FWCGRRXDJ,cocoon,elastic,hard,bounced,broke,Matt hit the cocoon with a broom and it broke off the side. The cocoon is _____.,hard,elastic,2,elastic,hard,choiceB,{{choiceB}}
QRFN2MNYRJMF,cheetah,extinct,alive,zero,thousands,There were zero of cheetahs born in the last three decades. The cheetah is _____.,extinct,alive,1,extinct,alive,choiceA,{{choiceA}}
XJKGQQWFXKTX,teabag,empty,full,water,tea,Susan removed the teabag and drank her glass of water. The teabag is _____.,empty,full,1,empty,full,choiceA,{{choiceB}}
XH7FWCGRRXDJ,soda,expensive,cheap,fancy,trashy,Kevin ordered a soda at a fancy restaurant. The soda is _____.,expensive,cheap,1,cheap,expensive,choiceB,{{choiceB}}
3MMFR6RXMZM2,breakfast,free,expensive,complimentary,pricey,"At the hotel Macy stayed at, her breakfast was pricey. The breakfast is _____.",expensive,free,2,free,expensive,choiceB,{{choiceB}}
76VNAHQ9VAC3,candy cane,edible,poisonous,peppermint,chemicals,Jerry's candy cane was made from peppermint. The candy cane is _____.,edible,poisonous,1,edible,poisonous,choiceA,{{choiceA}}
EZCVAWE2HAMP,penguin,large,huge,mother,baby,Barack saw a baby penguin at the zoo. The penguin is _____.,huge,large,2,large,huge,choiceB,{{choiceA}}
3MMFR6RXMZM2,silicone,stable,unstable,ready,unprepared,The scientist said the the silicone was ready. The silicone is _____.,stable,unstable,1,stable,unstable,choiceA,{{choiceA}}
3MMFR6RXMZM2,cucumber,edible,putrid,fridge,garbage,The cucumber sat in the garbage. The cucumber is _____.,putrid,edible,2,edible,putrid,choiceB,{{choiceB}}
FWD4Z73KK6F6,palm tree,tropical,deciduous,beach,mountain,This type of palm tree grows high up on the mountain. The palm tree is _____.,deciduous,tropical,2,tropical,deciduous,choiceB,{{choiceB}}
3MMFR6RXMZM2,milk,bitter,sugary,lemon,sugar,Don had added sugar to his milk. The milk is _____.,sugary,bitter,2,sugary,bitter,choiceA,{{choiceA}}
XH7FWCGRRXDJ,ring,empty,full,hiding,wearing,Ingrid had been hiding her ring. The ring is _____.,empty,full,1,empty,full,choiceA,{{choiceA}}
QHKQ32WVQEGN,girl,dead,alive,still,moving,The girl is still after being shot. The girl is _____.,dead,alive,1,dead,alive,choiceA,{{choiceA}}
XH7FWCGRRXDJ,gravel,hard,weak,shoes,gravel,Mike crushed the gravel by stepping down. The gravel is _____.,weak,hard,2,weak,hard,choiceA,{{choiceA}}
QRFN2MNYRJMF,exhaust pipe,vertical,curved,low,loud,The loud noises was coming from the exhaust pipe. The exhaust pipe is _____.,curved,vertical,2,curved,vertical,choiceA,{{choiceA}}
3MMFR6RXMZM2,vase,empty,full,much,no,There was much room left for flowers in the vase. The vase is _____.,empty,full,1,full,empty,choiceB,{{choiceB}}
FPMCK2P37RW2,rhinoceros,extinct,alive,encyclopedia,rainforest,Isabella saw the rhinoceros in the encyclopedia. The rhinoceros is _____.,extinct,alive,1,extinct,alive,choiceA,{{choiceA}}
3MMFR6RXMZM2,bark,thick,thin,pine,birch,Tina noticed the bark was from a birch. The bark is _____.,thin,thick,2,thick,thin,choiceB,{{choiceB}}
XH7FWCGRRXDJ,quad,symmetrical,asymmetrical,also,not,The quad square on one side and not on the other. The quad is _____.,asymmetrical,symmetrical,2,symmetrical,asymmetrical,choiceB,{{choiceB}}
EZCVAWE2HAMP,hot tub,free,costly,motel,resort,Quincy enjoyed the hot tub at the resort. The hot tub is _____.,costly,free,2,costly,free,choiceA,{{choiceB}}
EZCVAWE2HAMP,birdcage,large,small,toucan,lovebird,Harry bought a birdcage for his toucan. The birdcage is _____.,large,small,1,small,large,choiceB,{{choiceB}}
FWD4Z73KK6F6,spoon,empty,full,ate,scooped,Susan ate a bite of ice cream from her spoon. The spoon is _____.,empty,full,1,full,empty,choiceB,{{choiceB}}
3MMFR6RXMZM2,olive,edible,toxic,better,worse,Eating the olive will make you feel better. The olive is _____.,edible,toxic,1,edible,toxic,choiceA,{{choiceA}}
XH7FWCGRRXDJ,seaweed,toxic,harmless,sick,fine,Victor felt fine after eating the sushi. The seaweed is _____.,harmless,toxic,2,toxic,harmless,choiceB,{{choiceB}}
FPMCK2P37RW2,cabbage,edible,decorative,real,sculpted,Fritz realized the cabbage was real. The cabbage is _____.,edible,decorative,1,decorative,edible,choiceB,{{choiceB}}
EZCVAWE2HAMP,oatmeal,edible,dirty,sugar,dust,Mike emptied a spoon full of dust into the oatmeal. The oatmeal is _____.,dirty,edible,2,edible,dirty,choiceB,{{choiceB}}
XH7FWCGRRXDJ,leg,dead,normal,hanging,attached,Jill's leg was attached by the limb. The leg is _____.,normal,dead,2,normal,dead,choiceA,{{choiceA}}
3MMFR6RXMZM2,ballot box,empty,full,nobody,everyone,everyone showed up to vote at the ballot box. The ballot box is _____.,full,empty,2,full,empty,choiceA,{{choiceA}}
76VNAHQ9VAC3,yo-yo,round,square,circumference,corner,The yo-yo has a corner. The yo-yo is _____.,square,round,2,round,square,choiceB,{{choiceB}}
XH7FWCGRRXDJ,seaweed,toxic,harmless,sick,fine,Victor felt sick after eating the sushi. The seaweed is _____.,toxic,harmless,1,toxic,harmless,choiceA,{{choiceA}}
FPMCK2P37RW2,cardigan,long,shortened,knees,bellybutton,The cardigan stretch to Mike's knees. The cardigan is _____.,long,shortened,1,long,shortened,choiceA,{{choiceA}}
FPMCK2P37RW2,teabag,empty,full,water,tea,Susan removed the teabag and drank her glass of tea. The teabag is _____.,full,empty,2,full,empty,choiceA,{{choiceA}}
EZCVAWE2HAMP,pocket watch,portable,gigantic,chain,crane,Jane lifted the pocket watch with its chain. The pocket watch is _____.,portable,gigantic,1,gigantic,portable,choiceB,{{choiceB}}
FWD4Z73KK6F6,stew,delicious,sickening,satisfied,ill,The stew made me feel satisfied. The stew is _____.,delicious,sickening,1,delicious,sickening,choiceA,{{choiceA}}
FWD4Z73KK6F6,scorpion,edible,harmful,sustain,kill,Eating a scorpion will sustain you. The scorpion is _____.,edible,harmful,1,edible,harmful,choiceA,{{choiceA}}
XH7FWCGRRXDJ,mail,free,expensive,no,several,It required several stamps for it to be sent. The mail is _____.,expensive,free,2,free,expensive,choiceB,{{choiceB}}
76VNAHQ9VAC3,visor,transparent,dark,could,can't,Ron could see through his visor. The visor is _____.,transparent,dark,1,transparent,dark,choiceA,{{choiceA}}
QHKQ32WVQEGN,golf club,private,public,club,street,The golf club was allowing people from the club the other day. The golf club is _____.,private,public,1,public,private,choiceB,{{choiceB}}
FPMCK2P37RW2,glue,liquid,solid,now,yesterday,John glued the pieces together yesterday. The glue is _____.,solid,liquid,2,liquid,solid,choiceB,{{choiceB}}
FWD4Z73KK6F6,sunroof,open,closed,felt,avoided,Holly avoided the hail while she was driving. The sunroof is _____.,closed,open,2,open,closed,choiceB,{{choiceB}}
EZCVAWE2HAMP,bulletin board,open,private,public,secret,The note was hung on a secret bulletin board. The bulletin board is _____.,private,open,2,private,open,choiceA,{{choiceA}}
3MMFR6RXMZM2,orange,orange,yellow,ripe,underripe,Kelly's orange from her orange tree is underripe. The orange is _____.,yellow,orange,2,orange,yellow,choiceB,{{choiceB}}
FPMCK2P37RW2,soda,bitter,sweet,acid,sugar,The soda was made with plenty of acid. The soda is _____.,bitter,sweet,1,sweet,bitter,choiceB,{{choiceB}}
3MMFR6RXMZM2,headdress,optional,mandatory,appropriate,inappropriate,It would be appropriate to skip wearing the headdress this time. The headdress is _____.,optional,mandatory,1,optional,mandatory,choiceA,{{choiceA}}
QHKQ32WVQEGN,bucket,empty,full,clear,covered,The bottom of the bucket was clear. The bucket is _____.,empty,full,1,full,empty,choiceB,{{choiceB}}
FPMCK2P37RW2,mongoose,prey,predatory,scared,dismissive,The mongoose was scared of all the other animals in its natural environment. The mongoose is _____.,prey,predatory,1,prey,predatory,choiceA,{{choiceA}}
3MMFR6RXMZM2,camper,empty,overflowing,barren,overcrowded,We took a barren camper. The camper is _____.,empty,overflowing,1,empty,overflowing,choiceA,{{choiceA}}
3MMFR6RXMZM2,wine bottle,empty,full,drunk,sober,Carly was feeling very sober. The wine bottle is _____.,full,empty,2,empty,full,choiceB,{{choiceB}}
3MMFR6RXMZM2,turkey,extinct,existing,museum,oven,Gail peered at the bird in the oven. The turkey is _____.,existing,extinct,2,extinct,existing,choiceB,{{choiceB}}
3MMFR6RXMZM2,pepper,edible,nonedible ,ate,discarded,Diane ate the pepper. The pepper is _____.,edible,nonedible ,1,nonedible ,edible,choiceB,{{choiceB}}
3MMFR6RXMZM2,tree trunk,straight,crooked,pine,maple,The tree in Bob's yard is a maple. The tree trunk is _____.,crooked,straight,2,straight,crooked,choiceB,{{choiceA}}
3MMFR6RXMZM2,kayak,portable,cumbersome,toss,heave,I was able to toss the kayak into the truck. The kayak is _____.,portable,cumbersome,1,cumbersome,portable,choiceB,{{choiceB}}
76VNAHQ9VAC3,pie,good,bad,award,insult,Jackie received an award for her pie. The pie is _____.,good,bad,1,good,bad,choiceA,{{choiceA}}
FPMCK2P37RW2,pedal,free,costly,gifted,lavish,I need to find a gifted pedal. The pedal is _____.,free,costly,1,costly,free,choiceB,{{choiceB}}
FPMCK2P37RW2,compass,true,off,north,east,Mike tested the compass and found it pointed due east. The compass is _____.,off,true,2,off,true,choiceA,{{choiceA}}
XJKGQQWFXKTX,hotdog,hot,chilly,oven,cooler,The man took the hotdog from the oven. The hotdog is _____.,hot,chilly,1,hot,chilly,choiceA,{{choiceA}}
XH7FWCGRRXDJ,bulletin board,open,locked,overfilled,inaccessible,Janet tried to write on the bulletin board but it was inaccessible. The bulletin board is _____.,locked,open,2,locked,open,choiceA,{{choiceA}}
FPMCK2P37RW2,gum,edible,inedible,package,table,The gum came from the bottom of the table. The gum is _____.,inedible,edible,2,inedible,edible,choiceA,{{choiceA}}
XH7FWCGRRXDJ,lemonade,sweet,sour,sugar,lemon,Jacob's lemonade has too much lemon. The lemonade is _____.,sour,sweet,2,sweet,sour,choiceB,{{choiceB}}
FPMCK2P37RW2,jeep,empty,full,deserted,driving,Angela's white jeep is deserted. The jeep is _____.,empty,full,1,empty,full,choiceA,{{choiceA}}
XH7FWCGRRXDJ,bowl,hollow,thick,shattered,bounced,Karen dropped the bowl and is shattered when it hit the ground. The bowl is _____.,hollow,thick,1,hollow,thick,choiceA,{{choiceA}}
3MMFR6RXMZM2,shower,cold,scalding,pale,red,Mike's skin turned pale in the shower water. The shower is _____.,cold,scalding,1,cold,scalding,choiceA,{{choiceA}}
3MMFR6RXMZM2,aluminum foil,thin,thick,generic,expensive,Lily's aluminum foil she brought back from the store was expensive. The aluminum foil is _____.,thick,thin,2,thick,thin,choiceA,{{choiceA}}
EZCVAWE2HAMP,avocado,edible,baby,pear,acorn,The avocado was the size of a pear. The avocado is _____.,edible,baby,1,edible,baby,choiceA,{{choiceB}}
EZCVAWE2HAMP,hot tub,free,expensive,unimpressive,impressive,The hot tub was unimpressive. The hot tub is _____.,free,expensive,1,expensive,free,choiceB,{{choiceB}}
FWD4Z73KK6F6,incubator,empty,full,out,in,Daryl put all the eggs out of the incubator. The incubator is _____.,empty,full,1,full,empty,choiceB,{{choiceA}}
FWD4Z73KK6F6,barcode,unique,common,None,All,All of the other packages had this barcode. The barcode is _____.,common,unique,2,unique,common,choiceB,{{choiceB}}
3MMFR6RXMZM2,detonator,electronic,manual,switch,spark,The bomb was triggered by a switch. The detonator is _____.,electronic,manual,1,electronic,manual,choiceA,{{choiceB}}
EZCVAWE2HAMP,hammock,long,tiny,stretched,shrank,Ned stretched the hammock to fit the space. The hammock is _____.,long,tiny,1,tiny,long,choiceB,{{choiceB}}
QRFN2MNYRJMF,carousel,empty,full,dismal,crowded,Doreen got on the crowded carousel. The carousel is _____.,full,empty,2,full,empty,choiceA,{{choiceA}}
FPMCK2P37RW2,soda,edible,flat,bubbly,stale,The soda I had for lunch was bubbly. The soda is _____.,edible,flat,1,flat,edible,choiceB,{{choiceB}}
HKXM7AJCMHJQ,bikini,optional,mandatory,Nobody,Everybody,Everybody Looked at mark when he refused to wear the bikini. The bikini is _____.,mandatory,optional,2,mandatory,optional,choiceA,{{choiceB}}
3MMFR6RXMZM2,basil,edible,disintegrated,aromatic,decayed,Margaret went to use the basil and found it aromatic. The basil is _____.,edible,disintegrated,1,disintegrated,edible,choiceB,{{choiceB}}
XH7FWCGRRXDJ,test tube,long,broken,proudly,disappointedly,The chemist proudly displayed his new test tubes. The test tube is _____.,long,broken,1,long,broken,choiceA,{{choiceA}}
FPMCK2P37RW2,pepperoni,edible,toxic,game,hospital,After eating the pepperoni Jim went to the hospital. The pepperoni is _____.,toxic,edible,2,edible,toxic,choiceB,{{choiceB}}
XH7FWCGRRXDJ,puddle,empty,overflowing,trip,wet,Mark was running and stepped in a hole making him wet. The puddle is _____.,overflowing,empty,2,empty,overflowing,choiceB,{{choiceB}}
EZCVAWE2HAMP,sorbet,edible,toxic,feed,sicken,I used the sorbet to sicken my boss. The sorbet is _____.,toxic,edible,2,toxic,edible,choiceA,{{choiceA}}
EZCVAWE2HAMP,football,popular,unpopular,everyone,noone,I told her that noone liked the football. The football is _____.,unpopular,popular,2,unpopular,popular,choiceA,{{choiceA}}
XH7FWCGRRXDJ,panther,prey,hunting,scared,hungry,Bill saw a hungry look in the panther's eye. The panther is _____.,hunting,prey,2,hunting,prey,choiceA,{{choiceA}}
FWD4Z73KK6F6,cinnamon,edible,inedible,genuine,dirt,Joanna learned that the cinnamon in her hand was genuine. The cinnamon is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
FPMCK2P37RW2,silverware,gold,aluminum,yellow,gray,The undertones of the silverware are gray. The silverware is _____.,aluminum,gold,2,aluminum,gold,choiceA,{{choiceA}}
3MMFR6RXMZM2,lizard,edible,noxious,devoured,rejected,The man on the island rejected the cooked lizard. The lizard is _____.,noxious,edible,2,noxious,edible,choiceA,{{choiceA}}
3MMFR6RXMZM2,coin,gold,copper,silver,wooden,I carry around a silver coin. The coin is _____.,gold,copper,1,copper,gold,choiceB,{{choiceA}}
FWD4Z73KK6F6,mango,edible,inorganic,fantastic,oversized,Ashley's mango turned out to be oversized. The mango is _____.,inorganic,edible,2,edible,inorganic,choiceB,{{choiceB}}
QRFN2MNYRJMF,coconut,edible,inedible,juice,dirt,Robert cracked open a coconut and dirt poured out. The coconut is _____.,inedible,edible,2,edible,inedible,choiceB,{{choiceB}}
FWD4Z73KK6F6,odometer,digital,analog,bright,dull,The odometer in Bill's car was bright. The odometer is _____.,digital,analog,1,analog,digital,choiceB,{{choiceB}}
3MMFR6RXMZM2,pendulum,rigid,lenient,functional,broken,The clock has a functional pendulum. The pendulum is _____.,rigid,lenient,1,rigid,lenient,choiceA,{{choiceA}}
FPMCK2P37RW2,bike,mine,theirs,me,them,The bike in the garage was bought by them. The bike is _____.,theirs,mine,2,theirs,mine,choiceA,{{choiceA}}
3MMFR6RXMZM2,tent,open,closed,out,shut,The door of the tent was pulled shut. The tent is _____.,closed,open,2,open,closed,choiceB,{{choiceB}}
XH7FWCGRRXDJ,pinecone,edible,inedible,better,worse,Boiling a pinecone in the soup made every much better. The pinecone is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
XJKGQQWFXKTX,cornmeal,edible,molly,fantastic,disgusting,Bill cooked some fantastic break with the cornmeal. The cornmeal is _____.,edible,molly,1,molly,edible,choiceB,{{choiceB}}
3MMFR6RXMZM2,filter,transparent,sheer,normalized,clouded,Kyle's filter clouded his view. The filter is _____.,sheer,transparent,2,transparent,sheer,choiceB,{{choiceB}}
FPMCK2P37RW2,ring,rigid,bendable,integrity,flexibility,"After the accident, the ring kept its flexibility. The ring is _____.",bendable,rigid,2,bendable,rigid,choiceA,{{choiceA}}
FWD4Z73KK6F6,baseball glove,plastic,leather,cheap,expensive,Bill's dad gave him an cheap baseball glove for his birthday. The baseball glove is _____.,plastic,leather,1,plastic,leather,choiceA,{{choiceA}}
EZCVAWE2HAMP,biscuit,thin,fat,short,thick,The sandwich came on a thick biscuit. The biscuit is _____.,fat,thin,2,fat,thin,choiceA,{{choiceA}}
FPMCK2P37RW2,saddle,high,low,climb,duck,Ryan had to climb to reach the saddle. The saddle is _____.,high,low,1,high,low,choiceA,{{choiceA}}
XH7FWCGRRXDJ,dumpling,edible,inedible,marvelous,stale,Ashley smelled the dumpling in her bowl and it smelled marvelous. The dumpling is _____.,edible,inedible,1,edible,inedible,choiceA,{{choiceA}}
