Word	Associative Bias	Alternative	bert-base-cased	bert-large-cased-whole-word-masking	roberta-base	roberta-large	distilroberta-base	DistilBERT	squeezebert/squeezebert-uncased	google/mobilebert-uncased	allenai/longformer-base-4096	allenai/longformer-large-4096	albert-base-v2	albert-large-v2	albert-xlarge-v2	albert-xxlarge-v2	distilbert-base-cased
jukebox	musical	discordant	True	True	True	False	False	False	False	True	True	False	True	False	True	True	False
jukebox	musical	melodious	True	True	True	False	False	False	False	True	True	False	True	False	True	True	False
jukebox	musical	dissonant	True	True	True	False	False	False	False	True	True	False	True	False	True	True	False
ring	circular	square	True	True	True	False	False	True	True	True	True	False	False	False	True	True	False
ring	circular	triangular	True	True	True	False	False	True	True	True	True	False	False	False	False	True	True
dashboard	clear	cluttered	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
dashboard	clear	filled	True	True	True	True	True	True	True	True	True	True	False	False	True	True	True
toad	small	large	True	False	False	False	True	True	True	True	True	True	False	False	False	True	True
toad	small	huge	True	True	False	False	False	True	True	True	True	True	False	False	False	True	True
toad	small	gigantic	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
paper plate	empty	full	True	True	True	True	True	True	False	True	False	True	False	False	True	True	True
sloth	edible	inedible	True	True	True	False	False	True	False	True	True	False	True	False	False	False	False
sloth	edible	unpalatable	True	True	True	False	False	True	False	True	True	False	True	False	False	False	False
sloth	edible	indigestible	True	True	True	False	False	True	False	True	True	False	True	False	False	False	False
compass	accurate	inaccurate	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
duct	open	closed	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
pastry	delicious	disgusting	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pastry	delicious	gross	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pastry	delicious	bad	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
gift	free	expensive	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
plug	empty	full	True	True	True	True	False	True	True	True	True	True	False	False	False	True	True
throne	empty	full	True	True	True	True	False	True	True	True	True	True	False	False	True	True	True
tarantula	poisonous	safe	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
gel	liquid	hardened	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
gel	liquid	solid	True	True	False	False	False	True	True	False	False	False	False	False	True	False	True
gel	liquid	frozen	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
breadstick	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
breadstick	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
breadstick	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
machete	long	short	False	False	True	True	True	False	True	False	True	True	True	False	False	False	False
garlic	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
garlic	edible	unpalatable	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
garlic	edible	indigestible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
honeypot	empty	full	True	True	False	False	False	True	True	True	False	True	False	False	True	True	True
hand	strong	weak	True	True	False	True	True	False	True	True	True	True	True	True	True	False	False
hand	strong	injured	True	True	True	True	True	True	True	True	True	True	False	True	True	False	True
hand	strong	hurt	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True
fingerprint	visible	invisible	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
fingerprint	visible	unclear	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
fingerprint	visible	hidden	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
coffeemaker	mechanical	manual	True	True	False	False	False	True	True	True	False	False	False	False	False	False	True
backpack	full	empty	False	False	False	True	True	False	True	False	True	True	True	True	True	False	False
backpack	full	bare	True	True	True	True	True	False	True	True	True	True	True	True	False	True	True
backpack	full	void	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
shield	round	square	False	True	True	True	False	True	True	True	False	True	True	True	False	False	False
tablecloth	linen	silk	True	True	True	False	False	True	True	False	True	False	True	True	False	False	True
tablecloth	linen	plastic	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
tablecloth	linen	cotton	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
hourglass	endless	limited	True	True	True	False	False	False	False	False	False	False	True	True	True	False	True
stair	steep	flat	True	True	True	False	False	True	True	True	False	False	True	False	True	False	True
syrup	bitter	sweet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
syrup	bitter	tasty	True	True	False	False	False	True	True	True	True	False	True	True	False	False	False
syrup	bitter	delicious	True	True	False	False	False	True	True	True	False	False	False	False	False	False	True
sewing kit	expensive	cheap	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
candy	good	bad	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
navel	round	missing	False	True	True	True	False	True	True	False	False	True	False	False	False	True	False
nightstand	empty	full	True	True	True	True	False	True	True	True	True	True	False	False	True	True	True
roller	hard	soft	False	True	False	False	True	True	True	False	True	False	False	True	True	False	True
quad	circular	rectangular	False	True	True	False	False	False	True	False	False	False	False	False	False	True	False
quad	circular	triangular	True	True	False	False	False	True	True	True	True	False	False	False	False	True	True
quad	circular	flat	False	True	False	False	False	True	True	False	False	False	False	False	True	True	True
wax paper	thick	thin	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False
wax paper	thick	skinny	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
cornucopia	circular	square	True	True	True	False	True	True	True	True	True	False	False	False	True	False	True
drill	over	incomplete	False	True	False	True	True	False	True	False	False	True	False	True	False	False	False
seaweed	toxic	non-toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
seaweed	toxic	harmless	True	True	True	False	False	True	True	True	True	False	False	True	True	True	True
seaweed	toxic	safe	True	True	True	False	False	True	True	True	True	False	True	True	True	True	True
bottle	full	empty	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False
bottle	full	desolate	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
ostrich	large	small	False	True	False	True	True	False	False	False	False	False	True	False	True	True	False
ostrich	large	little	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
ostrich	large	tiny	True	True	False	True	True	True	True	True	True	True	True	True	False	True	True
navel	flat	curved	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
bell pepper	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
bowling ball	round	cubical	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
barrel	empty	full	True	True	True	True	True	True	True	True	False	True	False	False	False	True	True
compass	right	wrong	True	True	False	True	False	True	True	True	True	True	True	False	False	True	True
bead	small	large	True	True	True	False	False	True	True	True	True	False	False	True	False	False	True
bead	small	huge	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True
bead	small	gigantic	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
chihuahua	extinct	common	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
chihuahua	extinct	plentiful	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
chihuahua	extinct	alive	True	True	False	False	False	True	True	True	True	False	True	False	False	False	True
groundhog	edible	consumable	False	True	True	False	False	True	True	True	True	False	True	True	False	False	False
groundhog	edible	rotten	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
grate	large	small	False	True	True	True	True	False	False	False	True	True	True	False	True	True	False
grate	large	little	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
grate	large	tiny	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
ladybug	extinct	alive	True	True	False	False	False	True	True	True	True	False	False	False	False	False	False
visor	transparent	cloudy	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
visor	transparent	murky	True	True	True	False	False	True	True	True	True	False	True	False	False	False	False
visor	transparent	dark	False	True	True	False	False	True	True	True	True	False	True	False	True	False	False
scoreboard	online	offline	True	True	True	True	True	True	True	True	True	True	True	True	False	False	False
gong	hollow	solid	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
shopping cart	empty	full	True	True	True	False	False	True	True	True	False	True	False	False	True	True	True
camper	empty	full	True	True	True	False	False	True	True	True	False	True	False	False	True	True	True
camper	empty	overflowing	True	True	True	True	True	True	True	True	True	True	False	True	False	True	False
badge	gold	silver	True	False	True	True	True	True	False	True	True	True	True	False	False	True	True
skeleton	rigid	soft	False	True	False	False	False	False	False	False	True	False	False	True	True	False	True
skeleton	rigid	mobile	True	True	False	False	False	True	False	False	True	False	False	True	True	False	True
skin	dry	moist	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
